ID,Language,Lexeme,POS,Contlex,Inflex Type
678,sms,motstõõvvi,N,N_PRSPRC-VVCC-I,X
680,sms,arššân,N,N_AANAR,2
681,sms,kõõnjâr,N,N_KOONJYL,2
683,sms,cuåkklummuš,N,N_MAINSTUMMUSH,2
684,sms,jõlstõõvvmõš,N,N_SAJOS,1
685,sms,mieʹđtummuš,N,N_MAINSTUMMUSH,2
686,sms,ǩeeiǥummuš,N,N_MAINSTUMMUSH,2
687,sms,ouddmõš,N,N_SAJOS,1
688,sms,proʹsttjummuš,N,N_MAINSTUMMUSH,2
690,sms,moččumus,A,A_,X
692,sms,påǥsteei,A,A_PRSPRC-EEI,3
694,sms,kuâbstõs,N,N_SAJOS,1
695,sms,kuâbbtummuš,N,N_MAINSTUMMUSH,2
697,sms,vooʹps,Adv,ADV_,X
699,sms,čääʹccǩeäʹdǧǧ,N,N_JEAQRMM,1
701,sms,jiânõsvuõtt,N,N_MUORR,1
703,sms,steehl-laaʹnnjõs,N,N_SAJOS,1
705,sms,äʹnsteei,N,N_PRSPRC-EEI,X
707,sms,vääimas,N,N_PAEAELKAS,2
709,sms,sââʹveǩ-kurr,N,N_TOLL,1
710,sms,kueʹpp,N,N_KUEQLL,1
712,sms,ǩiâšš,N,N_,X
714,sms,väjjstõʹǩǩe,Adv,ADV_,X
716,sms,jeäʹleämma,V,V_,5
717,sms,jeäʹläm,V,V_,5
718,sms,jeäʹlämma,V,V_,5
719,sms,jeäʹlämmaž,V,V_,5
721,sms,atomkaaʹst,N,N_,X
723,sms,måtamnallšem,A,A_NALLSHEM,1
725,sms,õõʹnni nõmm,N,N_TOLL,1
726,sms,õõnni nõmm,N,N_TOLL,1
727,sms,õõʹnni tiõtt,N,N_RUOCCC,1
728,sms,õõnni tiõtt,N,N_MUORR,1
730,sms,loommâd,V,V_POOLLYD,1
731,sms,ǩieʹssed miõl,V,V_,5
733,sms,käʹhccešt,Adv,ADV_,X
735,sms,leiʹǧǧkååʹlez,N,N_AANAR,2
736,sms,vääʹrrkååʹlez,N,N_AANAR,2
738,sms,jiõŋŋsäʹǧǧ,N,N_LOAQDD,1
740,sms,äävai,A,A_SAELTTAI,X
741,sms,äävas,Adv,ADV_,X
743,sms,låʹnsteei,N,N_PRSPRC-EEI,X
744,sms,teäʹǧǧvaajteei,N,N_PRSPRC-EEI,X
746,sms,puäʹrrsab ooumaž,N,N_OOUMAZH,X
747,sms,puäʹrrsab ooumaž puäʹres o.,N,N_OOUMAZH,X
749,sms,Puâllamvääʹrr,N,PROP_TOP_SAAQMM,1
751,sms,sǩeârmtõõvvi,A,A_PRSPRC-VVCC-I,X
752,sms,veiǧǧeei,A,A_PRSPRC-EEI,3
754,sms,koukkrõõžž âʹlnn leeʹd,V,V_,5
755,sms,åårrad,V,IV_TEEVVAD,1
756,sms,leeʹd,V,V_LEEQD,5
758,sms,joossai,N,N_PRSPRC-VVKK-AI,X
760,sms,pååđaireâppõs,N,N_SAJOS,1
761,sms,čõʹǩǩeei,N,N_PRSPRC-EEI,X
763,sms,paaldeed,V,V_SILTTEED,2
765,sms,leuʹddčeäʹpp,N,N_JEAQNNN,1
767,sms,mâŋŋa jââđast,Adv,ADV_,X
769,sms,säʹppleepueʹrdes,N,N_PUEAQRDES,2
771,sms,påll,N,N_PESS,1
772,sms,poll,N,N_PAPP,1
774,sms,stokk,N,N_PAPP,1
776,sms,suutksaž,A,A_MEERSAZH,1
778,sms,caarkaav,N,N_KAAV,3
780,sms,tiuddummuš,N,N_MAINSTUMMUSH,2
782,sms,pååđjälstemvuʹvdd,N,N_JUQVJJ,1
784,sms,kâlmmjed,V,V_JEAELLLJED,4
785,sms,packkned,V,IV_KHIORGGNED,3
786,sms,suuʹčjed,V,IV_KUOCCJED,3
788,sms,viizâr,N,N_KOONJYL,2
790,sms,õʹhtte vueiʹvi,Adv,ADV_,X
792,sms,fiʹlmmturaška,N,N_BIOLOGIA,3
794,sms,kõskk,N,N_ALGG,1
796,sms,njeäʹđes,A,A-ATTR_,X
798,sms,čoouǥas,A,A_VEEIDAS,X
799,sms,sääuʹres,A,A-ATTR_,X
800,sms,teäsnõs,A,A-ATTR_,X
801,sms,kõrr,A,A-ATTR_,X
802,sms,teäsnai,A,A_SAELTTAI,X
803,sms,nagg,A,A-ATTR_,X
804,sms,teäsan,A,A_,X
806,sms,čårrsueʹrr,N,N_KUEQLL,1
808,sms,meriittlooǥtõs,N,N_SAJOS,1
809,sms,tuâjjpäiʹǩǩloǥstõk,N,N_SAJOS,1
810,sms,meriittloǥstõk,N,N_SAJOS,1
812,sms,säiʹmmkaʹlddi,N,N_PRSPRC-VXYY-I,X
814,sms,tobddväiʹvv,N,N_SAIQMM,1
816,sms,maddrus,N,N_SAJOS,1
818,sms,soojeei,A,A_PRSPRC-EEI,3
820,sms,veeđđmõš,N,N_SAJOS,1
822,sms,šnårkkai,N,N_PRSPRC-VXYY-AI,X
824,sms,tähttai,A,A_SAELTTAI,X
825,sms,tähttas,A,A-ATTR_,X
827,sms,meäʹccǩeâmpp,N,N_PEAELDD,1
829,sms,vuârgg,N,N_PEAELDD,1
831,sms,ruâkk,N,N_CHUAECC,1
833,sms,vuäʹbbvueʹssvuõtt,N,N_MUORR,1
835,sms,viõʹǩǩepiijjmõš,N,N_SAJOS,1
837,sms,vuâsttatuâsttmõš,N,N_SAJOS,1
839,sms,buss,N,N_PAPP,1
842,sms,raajjâmnääʹll,N,N_SAAQMM,1
844,sms,šlajjeed,V,V_SILTTEED,2
846,sms,tuåimtem-mähss,N,N_KOAHTT,1
848,sms,lookkmõš,N,N_SAJOS,1
850,sms,silbbmital,N,N_ATOM,1
851,sms,silbbmedal,N,N_ATOM,1
853,sms,jorbbsmõõvvâd,V,IV_LAUKKOOLLYD,1
854,sms,pâurrad,V,IV_LAEULLAD,1
856,sms,suõʹbbivuiʹmväʒʒmõš,N,N_SAJOS,1
858,sms,vueʹđđi,N,N_PRSPRC-VWCC-I,X
860,sms,sauʒʒpuʹvrr,N,N_JUQVJJ,1
862,sms,kuâssad,V,IV_CEAKKKAD,1
864,sms,seerjuâlgga,Adv,ADV_,X
866,sms,škaalâttmõš,N,N_SAJOS,1
868,sms,čââʹlm veâlǥee,V,V_,5
870,sms,puäʒʒǩiõčči,N,N_PRSPRC-VWCCC-I,X
871,sms,čiõǥârneǩ,N,N_KAADHNEKH,1
873,sms,märdstõõttâd,V,V_LAUKKOOLLYD,1
875,sms,trafikkpååʹmh,N,N_ZEEQTT,1
876,sms,jååʹttempååʹmh,N,N_ZEEQTT,1
878,sms,veʹrbb,N,N_KAQLBB,1
880,sms,tuâlleed,V,V_SOLLEED,2
882,sms,viâlttõõvvâd,V,IV_LAUKKOOLLYD,1
884,sms,čookkâd,V,V_VIIKKYD,1
886,sms,mostt,N,N_ALGG,1
888,sms,mäddpeʹǩǩ,N,N_PEQKHKH,1
890,sms,ǩeäʹppsõs,A,A-ATTR_,X
892,sms,vuâđđõõvvi,A,A_PRSPRC-VVCC-I,X
894,sms,mäʹcced,V,IV_KAEQTTED,1
896,sms,veeʹčkkted,V,V_KHEEQRJTED,3
897,sms,leâukted,V,V_SHORRNED,3
898,sms,sviisnâd,V,V_LAADDYD,1
899,sms,veeʹčkted,V,V_KHEEQRJTED,3
901,sms,rõpsted,V,V_AGSTED,3
902,sms,kuäškted,V,V_SHORRNED,3
903,sms,njuõrggled,V,V_KHIORGGNED,3
905,sms,kasttõõlli,N,N_PRSPRC-VVCC-I,X
906,sms,kastteei,N,N_PRSPRC-EEI,X
908,sms,suõstt,N,N_CHUOSHKK,1
910,sms,vueʹtǩǩem,N,N_AANAR,2
912,sms,viggtummuš,N,N_MAINSTUMMUSH,2
913,sms,ärggummuš,N,N_MAINSTUMMUSH,2
915,sms,vueiʹnnemnalla,Adv,ADV_,X
917,sms,saakk,N,N_SAAKK,1
918,sms,särnnmõš,N,N_SAJOS,1
921,sms,sporttneǩ,N,N_KAADHNEKH,1
923,sms,oođâsreʹss,N,N_LOAQDD,1
924,sms,tõõŋâs,N,N_VOONYS,2
926,sms,puuččjummuš,N,N_MAINSTUMMUSH,2
928,sms,suåvvted,V,V_AALGXTED,3
930,sms,västtled,V,V_SHORRNED,3
931,sms,tääkkad,V,V_POAOASSAD,1
932,sms,vâđsted,V,V_JAELSTED,3
933,sms,juʹsttled,V,V_KHEEQRJTED,3
934,sms,râvvšed,V,V_KAEIGGSHED,3
935,sms,cirkkled,V,V_KHIORGGNED,3
936,sms,čormmeed,V,V_SILTTEED,2
937,sms,piâldsted,V,V_KHIORGGNED,3
938,sms,tääkkled,V,V_SHORRNED,3
940,sms,jeeʹelʼlõõvvmõš,N,N_SAJOS,1
942,sms,planktonteäbb,N,N_NEAVVV,1
944,sms,piâkkâd,V,V_RIYDDDYD,1
946,sms,ǩeârõkäiʹǧǧ,N,N_PAIQKHKH,1
947,sms,rieʹmjjseeiʹb eeʹttemäiʹǧǧ,N,N_PAIQKHKH,1
949,sms,ouddǩiõččmõš,N,N_SAJOS,1
951,sms,veäʹrdd,PO,ADP_,X
953,sms,dåhttarveäʹǩǩ,N,N_JEAQNNN,1
955,sms,čuälǥtõs,N,N_SAJOS,1
957,sms,raiggnummuš,N,N_MAINSTUMMUSH,2
959,sms,čiõlǥtõs,N,N_SAJOS,1
961,sms,âʹlddhoiʹddjeei,N,N_PRSPRC-EEI,X
963,sms,äällanrääjaž,N,N_KUYLAZH,3
965,sms,suustčummuš,N,N_MAINSTUMMUSH,2
967,sms,čâhčča,Adv,ADV-TEMP_,X
969,sms,jieʹllem-mäinn,N,N_AELDD,1
971,sms,rõõpptõõtti,A,A_PRSPRC-VVCC-I,X
973,sms,šâddhoiʹddjeei,N,N_PRSPRC-EEI,X
975,sms,kååškõkeeʹǩǩ,N,N_EEQKHKH,1
977,sms,čõlggmõš,N,N_SAJOS,1
978,sms,moolčtummuš,N,N_MAINSTUMMUSH,2
980,sms,vuõkksõs,A,A-ATTR_,X
981,sms,vuõǥǥâs,A,A_JUYGXGXAS,2
983,sms,ävvnempodd,N,N_PAPP,1
985,sms,kääʹddes,N,N_KAAQLLES,2
987,sms,ǩeʹnnvõs,A,A-ATTR_,X
989,sms,kuärrai,N,N_PRSPRC-VWCC-AI,X
991,sms,pošttmõš,N,N_SAJOS,1
993,sms,looun,N,N_JUURD,3
995,sms,vuõiǥõõllmõš,N,N_SAJOS,1
996,sms,ǩeeiǥõõllmõš,N,N_SAJOS,1
998,sms,ǩiõǥǥnjuhččâm,N,N_AANAR,2
1000,sms,meäʹcchalltõs,N,N_SAJOS,1
1002,sms,piõggteem-mašina,N,N_BUKVA,3
1004,sms,påʹnnkueʹll,N,N_KUEQLL,1
1006,sms,seuʹŋŋâttmõš,N,N_SAJOS,1
1008,sms,duõmmkapital,N,N_ATOM,1
1010,sms,pâʹstted,V,V_CEQPCCED,1
1012,sms,kođjj,N,N_AELDD,1
1014,sms,viisumm,N,N_TOLL,1
1016,sms,puäʒʒteʹm,A,A_NALLSHEM,1
1017,sms,puäʒʒtem,A,A_NALLSHEM,1
1019,sms,takaičuäjtõs,N,N_SAJOS,1
1021,sms,pieʹvreǩ,N,N_AACCIKH,2
1023,sms,vuäʹpsted,V,V_VUAQPSTED,3
1024,sms,čuõvted,V,V_AALGXTED,3
1026,sms,maanni,A,A_PRSPRC-VVCC-I,X
1027,sms,faʹlsǩeei,A,A_PRSPRC-EEI,3
1028,sms,maansõs,A,A-ATTR_,X
1030,sms,leeʹd ǩeän-ne vuâkksaž,Adv,ADV_,X
1032,sms,puâllʼjeei,A,A_PRSPRC-EEI,3
1034,sms,lââʹssvalmštõõlli,N,N_PRSPRC-VVCC-I,X
1036,sms,Njarggjäuʹrr,N,PROP_TOP_JAUQRR,1
1038,sms,turcci,N,N_PRSPRC-VXYY-I,X
1040,sms,vuäʹmmviõrõšši,N,N_PRSPRC-VCC-I,X
1042,sms,sǩieʹrččjummuš,N,N_MAINSTUMMUSH,2
1044,sms,jäärnâǩbaŋkk,N,N_ALGG,1
1046,sms,kuõšknjeʹšǩǩ,N,N_KHEQMNN,1
1048,sms,čõõđteei,N,N_PRSPRC-EEI,X
1050,sms,katalysaattor,N,N_MOOTTOR,1
1052,sms,suuʹlmõʹstti,N,N_PRSPRC-VXYY-I,X
1054,sms,määddas jânnma,Adv,ADV_,X
1056,sms,čouggâd,V,V_AIBBYD,1
1058,sms,kååraǩveärr,N,N_VUYRR,1
1060,sms,lââʹzzteei,N,N_PRSPRC-EEI,X
1062,sms,pirrčuõppmõš,N,N_SAJOS,1
1064,sms,läiʹvv,A,A_JAUQRR,1
1065,sms,lääiʹves,A,A-ATTR_,X
1067,sms,årstempäiʹǩǩ,N,N_PAIQKHKH,1
1069,sms,jiõm-ǥa,V,V-NEG_,5
1071,sms,ââʹnnemčääʹcc,N,N_CHAAQCC,1
1073,sms,peittsääʹnn,N,N_SAAQMM,1
1074,sms,sizz piâssâm sääʹnn,N,N_SAAQMM,1
1076,sms,ama,Adv,ADV_,X
1078,sms,nääđđad,V,V_TEEVVAD,1
1079,sms,näđsted,V,V_JAELSTED,3
1081,sms,eŋgglaž,N,N_MEERSAZH,1
1083,sms,njamsteei,N,N_PRSPRC-EEI,X
1085,sms,pâʹjjtäʹhtt,N,N_TAQHTT,1
1087,sms,seäʹlǧǧruõđ,N,N_PUOADH,3
1089,sms,õllʼjõõzzâst,Adv,ADV_,X
1091,sms,puälaž,N,N_PRE-PEESSAZH,3
1092,sms,räuʹddpaaliǩ,N,N_AACCIKH,2
1094,sms,straažž,N,N_,X
1096,sms,jääʹmted,V,V_KHEEQRJTED,3
1098,sms,Teäppanpeiʹvv,N,N_PEIQVV,1
1100,sms,ääidaž,N,N_PRE-PEESSAZH,3
1102,sms,kuõddčeei,N,N_PRSPRC-EEI,X
1103,sms,ǩiõlõõtti,N,N_PRSPRC-VVCC-I,X
1106,sms,viõsttra,Adv,ADV_,X
1108,sms,registõʹtti,N,N_PRSPRC-VCC-I,X
1110,sms,ääiʹjest äigga,Adv,ADV_,X
1111,sms,ääʹjjauddrest,Adv,ADV_,X
1112,sms,ääiʹjalddrõʹsse,Adv,ADV_,X
1113,sms,âʹǩǩpââjas,Adv,ADV-TEMP_,X
1115,sms,väʹʒʒlõõččâd,V,IV_PIYKKLOOCHCHYD,1
1117,sms,toolkvâs,A,A-ATTR_,X
1118,sms,jieʹrmes,A,A-ATTR_,X
1119,sms,hitrai,A,A_ZHEEVAI,X
1120,sms,toolkav,A,A_AANAR,2
1122,sms,käälõõttmõš,N,N_SAJOS,1
1124,sms,räʹtǩǩõs,N,N_SAJOS,1
1126,sms,Suâlkuõškk,N,PROP_TOP_,X
1128,sms,âʹbrråʹhtt,N,N_TAQHTT,1
1130,sms,mââibuž,A,A_PIISSUZH,X
1131,sms,tuâǥǥbuž,A,A_,X
1133,sms,ärdd,N,N_AELDD,1
1135,sms,kooumčiõkk,N,N_LUOSS,1
1137,sms,ǩiʹtti,N,N_PRSPRC-VCC-I,X
1138,sms,pävvar,N,N_AANAR,2
1140,sms,suäʹdǧǧed,V,V_CEAQLKHKHED,1
1141,sms,njoikkad,V,V_MEINNAD,1
1142,sms,pâârkted,V,V_SHORRNED,3
1144,sms,mäddpeälštummuš,N,N_MAINSTUMMUSH,2
1146,sms,vijnn,N,N_SIJDD,1
1147,sms,njääʹljesveiʹnn,N,N_PEIQVV,1
1149,sms,ooumažvuõiggâdvuõttkomitea,N,N_BIOLOGIA,3
1151,sms,ââʹntemõõlǥtõs,N,N_SAJOS,1
1153,sms,hââŋktõõllmõš,N,N_SAJOS,1
1155,sms,spesiaal-lääʹǩǩ,N,N_CHAAQCC,1
1157,sms,koon åʹrnn,Adv,ADV_,X
1159,sms,läittemäʹššǩeʹrjj,N,N_KHEQRJJ,1
1161,sms,duõmmceerkav,N,N_CEERKAV,2
1163,sms,cuäkktõs,N,N_SAJOS,1
1165,sms,žääʹrkõs,A,A-ATTR_,X
1166,sms,žäärak,A,A_KOALVAK,2
1168,sms,jeedeš,N,N_,X
1170,sms,kââmteei,A,A_PRSPRC-EEI,3
1171,sms,kõčči,A,A_PRSPRC-VCC-I,X
1172,sms,šluäʹđteei,A,A_PRSPRC-EEI,3
1173,sms,čäävteei,A,A_PRSPRC-EEI,3
1175,sms,njuʹrǧǧeed,V,V_TEEQMEED,2
1177,sms,čeâhss,N,N_,X
1179,sms,pâʹjjmieʹrr,N,N_MIEAQRR,1
1181,sms,miõllpuârõs,N,N_SAJOS,1
1183,sms,jävv,N,N_PESS,1
1185,sms,juõʹǩǩ årra,Adv,ADV_,X
1187,sms,mettpâʹsttem,N,N_AANAR,2
1189,sms,vuâppäirr,N,N_AELDD,1
1191,sms,suudkåččmõš,N,N_SAJOS,1
1193,sms,Kõskkmiârr,N,PROP_TOP_PUOAVV,1
1195,sms,eveʹrstt,N,N_TEQKSTT,1
1197,sms,ǩeâlkkräidd,N,N_AELDD,1
1199,sms,puästčoddǥa njiõllâd,V,V_HUOLLYD,1
1200,sms,puästčoddi mieʹldd njiõllâd,Adv,ADV_,X
1202,sms,meʹt,Adv,ADV_,X
1203,sms,kåʹdd,N,N_LOAQDD,1
1205,sms,šâddsell,N,N_,X
1207,sms,steäʹllpäʹhtt,N,N_TAQHTT,1
1209,sms,ǩeeʹrjtemvueʹǩǩ,N,N_VUEQSS,1
1210,sms,ortografia,N,N_BIOLOGIA,3
1212,sms,skorkkmõš,N,N_SAJOS,1
1214,sms,juʹlstõõlli,N,N_PRSPRC-VVCC-I,X
1216,sms,ruõstt,N,N_CHUOSHKK,1
1218,sms,čuäʹjtõõllâd,V,V_LAUKKOOLLYD,1
1220,sms,lääʹddnalla,Adv,ADV_,X
1222,sms,kuõsklõʹtti,N,N_PRSPRC-VCC-I,X
1224,sms,peiʹvvpââʹjest,Adv,ADV_,X
1226,sms,sooǥǥteʹmesvuõtt,N,N_MUORR,1
1228,sms,oiggõõttâd,V,V_LAUKKOOLLYD,1
1229,sms,cäkkõõttâd,V,V_LAUKKOOLLYD,1
1231,sms,luâtt,N,N_VUYRR,1
1233,sms,ooldčummuš,N,N_MAINSTUMMUSH,2
1234,sms,hâârjummuš,N,N_MAINSTUMMUSH,2
1235,sms,jååʹđtummuš,N,N_MAINSTUMMUSH,2
1236,sms,kuåccmõš,N,N_SAJOS,1
1237,sms,stuʹvrrjummuš,N,N_MAINSTUMMUSH,2
1239,sms,jååʹđtemsilttõs,N,N_SAJOS,1
1241,sms,risttäi,N,N_LOAQDD,1
1243,sms,ämmatšeellmõš,N,N_SAJOS,1
1245,sms,uʹvddi,A,A_PRSPRC-VHYY-I,X
1247,sms,njuuʹnnǩieʹčč,N,N_PIEAQSS,1
1249,sms,vaʹhttjed,V,V_VOQLLJED,4
1251,sms,põʹttepiâčkklemsiõrr,N,N_MUORR,1
1253,sms,pââʹjdõõllmõš,N,N_SAJOS,1
1255,sms,čõkkpäiʹǩǩ,N,N_PAIQKHKH,1
1257,sms,tillväʹlddtõk,N,N_SAJOS,1
1259,sms,paʹrǩǩeed,V,V_TEEQMEED,2
1261,sms,vuõgg,N,N_RUOCCC,1
1263,sms,maantõõttâd,V,IV_LAUKKOOLLYD,1
1265,sms,njaakkâd,V,V_VIIKKYD,1
1267,sms,mättʼtõõttâmǩeäinn,N,N_PEAELDD,1
1269,sms,jukkõõttâm,A,A_AANAR,2
1271,sms,kuåškknjõs,N,N_SAJOS,1
1272,sms,čâʹlmm,N,N_KAQLBB,1
1275,sms,kõskkvuõtt,N,N_MUORR,1
1277,sms,võudummuš,N,N_MAINSTUMMUSH,2
1279,sms,käʹlbbnjuuʹnn,N,N_NJUUQNN,1
1281,sms,mieʹtt-teäʹrmm,N,N_JEAQRMM,1
1283,sms,jiõggtem,A,A_NALLSHEM,1
1284,sms,jiõggteʹm,A,A_NALLSHEM,1
1285,sms,jaamâs,A,A_,X
1286,sms,jaamm,A,A-ATTR_,X
1288,sms,ǩeäʹččrâttmõš,N,N_SAJOS,1
1290,sms,kraatter,N,N_AANAR,2
1292,sms,vååstar,A,A_,X
1293,sms,måtkkai,A,A_SAELTTAI,X
1294,sms,måtkksõs,A,A-ATTR_,X
1296,sms,ooudâsviikkâmõhttsažtuâjj,N,N_TUYJJ,1
1298,sms,veäʹddummuš,N,N_MAINSTUMMUSH,2
1300,sms,meäʹtted,V,V_MEAQTTTED,1
1301,sms,meäʹttled,V,V_KHEEQRJTED,3
1302,sms,laađđâd,V,V_POOLLYD,1
1303,sms,laʹđđeed,V,V_TEEQMEED,2
1305,sms,boʹhtterkuʹvdd,N,N_JUQVJJ,1
1307,sms,karttǩeʹrjj,N,N_KHEQRJJ,1
1309,sms,ceerkavhalltõs,N,N_SAJOS,1
1311,sms,ǩeäʹdǧǧkõnn,N,N_TOLL,1
1313,sms,muuʹleei,N,N_PRSPRC-EEI,X
1314,sms,päältõʹstti,N,N_PRSPRC-VXYY-I,X
1316,sms,iiđtõõllâd,V,V_LAUKKOOLLYD,1
1317,sms,lâʹpǧǧed,V,V_CEQPCCED,1
1318,sms,njõikkâd,V,V_AIBBYD,1
1319,sms,njõikkad,V,V_AIBBYD,1
1321,sms,kuâdd,N,N_NEAVVV,1
1322,sms,peeʹren,N,N_AANAR,2
1324,sms,puõʹcǩǩeed,V,V_TEEQMEED,2
1326,sms,čokkneei,A,A_PRSPRC-EEI,3
1328,sms,raportteei,N,N_PRSPRC-EEI,X
1330,sms,ǩeuʹllummuš,N,N_MAINSTUMMUSH,2
1332,sms,veäʹrǧǧeei,N,N_PRSPRC-EEI,X
1334,sms,ǩeeʹjjtem,A,A_NALLSHEM,1
1335,sms,ǩeeʹjjteʹm,A,A_NALLSHEM,1
1336,sms,juätkkjeei,A,A_PRSPRC-EEI,3
1338,sms,pasaat,N,N_PLAAN,X
1342,sms,ǩiõčči,N,N_PRSPRC-VWCCC-I,X
1344,sms,åugglest,Adv,ADV_,X
1346,sms,ǩiâppeed,V,V_SILTTEED,2
1348,sms,pännaivuõtt,N,N_MUORR,1
1350,sms,ǩeâškeemjueʹlǧǧ,N,N_MUEQRJJ,1
1352,sms,ouddkåʹdd,N,N_LOAQDD,1
1354,sms,jääđtõõvvi,A,A_PRSPRC-VVCC-I,X
1356,sms,kaaǯǯummuš,N,N_MAINSTUMMUSH,2
1358,sms,kârrõđškueʹtted,V,V_SHKUEAQTTED,1
1360,sms,hääʹsǩâʹtted,V,V_KAEQTTED,1
1362,sms,åʹddren,Adv,ADV_,X
1363,sms,ââǥǥas,Adv,ADV-TEMP_,X
1365,sms,täʹvverpeʹlsteei,N,N_PRSPRC-EEI,X
1367,sms,peänechuõll,N,N_MUORR,1
1368,sms,juukkjihuõll,N,N_MUORR,1
1370,sms,hueʹnmõs,A,A_SAJOS,1
1372,sms,čõʹǩstõõllmõš,N,N_SAJOS,1
1374,sms,šorrned,V,V_SHORRNED,3
1376,sms,vueʹlbuž,A,A_PIISSUZH,X
1378,sms,ǩieʹssemtrooss,N,N_SAAKK,1
1380,sms,soʹrmmjeei,N,N_PRSPRC-EEI,X
1382,sms,kââʹzzeed,V,V_TEEQMEED,2
1383,sms,ââʹzzeed,V,TV_TEEQMEED,2
1385,sms,âʹlddlakkše,Adv,ADV_,X
1386,sms,âʹlddlab,Adv,ADV_,X
1387,sms,âʹlddlubun,Adv,ADV_,X
1388,sms,âʹlddla,Adv,ADV_,X
1390,sms,lueʹǯǯjummuš,N,N_MAINSTUMMUSH,2
1392,sms,čuäcclõõvvi,A,A_PRSPRC-VVCC-I,X
1394,sms,dommpuõccihåidd,N,N_AELDD,1
1396,sms,täujjneei,A,A_PRSPRC-EEI,3
1398,sms,pirrõstäältiõđ,N,N_LIOV,3
1400,sms,maaššmõš,N,N_SAJOS,1
1402,sms,vueʹllškooul,N,N_PLAAN,X
1404,sms,ǩiiǯǯeed,V,V_SILTTEED,2
1405,sms,ǩeärččad,V,V_KUAESTTAD,1
1407,sms,rouʹŋŋel,A,A_AANAR,2
1409,sms,sâjjas,A,A-ATTR_,X
1410,sms,sâjjai,A,A_SAELTTAI,X
1411,sms,veiddsõs,A,A-ATTR_,X
1413,sms,jeänbieʹll,N,N_MIEAQRR,1
1415,sms,sosialtuåimm,N,N_TUOAIMM,1
1417,sms,meloodlaž,A,A_MEERSAZH,1
1419,sms,õsttâd,V,V_TOBDDYD,1
1420,sms,iđđled,V,V_KHIORGGNED,3
1421,sms,vueʹtted,V,V_KUEQDDDED,1
1422,sms,tääʹvted,V,V_KHEEQRJTED,3
1424,sms,njaiʹvv,N,N_,X
1426,sms,ǩeâlǥeed,V,V_SOLLEED,2
1427,sms,kääiǥeed,V,V_SOLLEED,2
1428,sms,kaiggned,V,V_KHIORGGNED,3
1430,sms,viiđâž,N,N_MUORYZH,3
1432,sms,ǩieʹđjteei,N,N_PRSPRC-EEI,X
1434,sms,miârrčuõvvi,N,N_PRSPRC-VWCC-I,X
1436,sms,peâmmad,V,V_CEAKKKAD,1
1438,sms,vaaʒʒtõõllâd,V,V_LAUKKOOLLYD,1
1440,sms,ǩiʹrddi,N,N_PRSPRC-VXYY-I,X
1442,sms,vueʹssbieʹll,N,N_MIEAQRR,1
1444,sms,mikrofon,N,N_ATOM,1
1446,sms,läänvuõiggõs,N,N_SAJOS,1
1448,sms,raajj-jokk,N,N_KUSS,1
1450,sms,Jooǥǥnjäʹlmm,N,PROP_TOP_KAQLBB,1
1452,sms,lååisõõđi,N,N_,X
1454,sms,vuäđđjed,V,V_JEAELLLJED,4
1456,sms,jäuʹrrkuʹvǯǯ,N,N_KUQV3H3H,1
1458,sms,sueʹlesnjuhččâm,N,N_AANAR,X
1460,sms,tueʹlääst,Adv,ADV_,X
1462,sms,kaajjâd,V,V_POOLLYD,1
1464,sms,ärggeed,V,V_SOLLEED,2
1465,sms,viggted,V,V_AALGXTED,3
1467,sms,subjeektlaž,A,A_MEERSAZH,1
1469,sms,väänhjõõvvi,A,A_PRSPRC-VVCC-I,X
1471,sms,čõõđted,V,V_AALGXTED,3
1472,sms,viikkâd čõõđ,V,V_,5
1474,sms,ciiltõõlli,N,N_PRSPRC-VVCC-I,X
1476,sms,põõlvtõõvvâd,V,IV_LAUKKOOLLYD,1
1477,sms,põlvvtõõvvâd,V,IV_LAUKKOOLLYD,1
1479,sms,čoʹrstemvuäittmõš,N,N_SAJOS,1
1481,sms,võõidâd,V,V_DOOIDYD,1
1484,sms,čiâss väʒʒ,Adv,ADV_,X
1486,sms,ruuvted,V,V_AALGXTED,3
1488,sms,teäddõõttmõš,N,N_SAJOS,1
1490,sms,mââibargg,N,N_ALGG,1
1492,sms,õlmmsapiijjmõš,N,N_SAJOS,1
1494,sms,šeäʹšttemvuõtt,N,N_MUORR,1
1496,sms,riʹjvvruʹvdd,N,N_JUQVJJ,1
1498,sms,måtam,A,A_,X
1500,sms,ǩiõǥǥnjuõll,N,N_MUORR,1
1502,sms,väjjaǥ,A,A_,X
1504,sms,kuällaspõrtt,N,N_ALGG,1
1506,sms,šââʹǩǩ,N,N_CHAAQCC,1
1508,sms,uuʹppiǩ,N,N_AACCIKH,2
1509,sms,kaammi,N,N_KAAMMI,X
1510,sms,nueʹrjiǩ,N,N_AACCIKH,2
1511,sms,laustõk-kaammi,N,N_KAAMMI,X
1512,sms,nuʹtrneǩ,N,N_KAADHNEKH,1
1513,sms,njuuʹnnkaammi,N,N_KAAMMI,X
1515,sms,vueiʹvvtäʹhtt,N,N_TAQHTT,1
1516,sms,vueiʹvvkäll,N,N_PESS,1
1518,sms,šeämâʹtted,V,V_KAEQTTED,1
1520,sms,pââimõs,A,A_HAS_ADJ-DER/SUPERL_mws,X
1522,sms,ouddseed,Adv,ADV_,X
1524,sms,ââlǥaž,N,N_KUYLAZH,3
