ID,Kieli,Lekseemi,Sanaluokka,Jatkoleksikko,Taivutustyyppi
46107,sms,hieraarklaž,A,A_MEERSAZH,1
46117,sms,čuõšktem,A,A_NALLSHEM,1
46125,sms,miâdstõõvvâm,A,A_AANAR,2
46133,sms,seuʹŋŋõʹtti,A,A_PRSPRC-VCC-I,X
46155,sms,čääʹcctuõʹllʼjeei,A,A_PRSPRC-EEI,3
46177,sms,pääʹlǩtem,A,A_NALLSHEM,1
46178,sms,pääʹlǩteʹm,A,A_NALLSHEM,1
46196,sms,nuõrmõs,A,A_SAJOS,1
46222,sms,polstjõʹtti,A,A_PRSPRC-VCC-I,X
46226,sms,magneettlaž,A,A_MEERSAZH,1
46234,sms,ǩieʹssi,A,A_PRSPRC-VWKK-I,X
46282,sms,vuellai,A,A_SAELTTAI,X
46283,sms,vueʹllǥas,A,A-ATTR_,X
46303,sms,pirrõõtti,A,A_PRSPRC-VVCC-I,X
46343,sms,ââʹjjteʹm,A,A_NALLSHEM,1
46354,sms,räddas,A,A-ATTR_,X
46355,sms,räddai,A,A_SAELTTAI,X
46365,sms,soojtem,A,A_NALLSHEM,1
46366,sms,soojteʹm,A,A_NALLSHEM,1
46401,sms,mårššai,A,A_SAELTTAI,X
46496,sms,suʹvrrjõõvvâm,A,A_AANAR,2
46551,sms,ärbbsaž,A,A_MEERSAZH,1
46560,sms,ormmai,A,A_SAELTTAI,X
46570,sms,poʒʒteʹm,A,A_NALLSHEM,1
46571,sms,poʒʒtem,A,A_NALLSHEM,1
46620,sms,staullnjõs,A,A_SAJOS,1
46643,sms,måkkneei,A,A_PRSPRC-EEI,3
46697,sms,molddai,A,A_SAELTTAI,X
46726,sms,hiirmâs,A,A_JOOSKYS,X
46737,sms,ellõõvvi,A,A_PRSPRC-VVCC-I,X
46785,sms,luâđđai,A,A_,X
46786,sms,luâđđas,A,A-ATTR_,X
46929,sms,teäʹddeei,A,A_PRSPRC-EEI,3
46982,sms,kõnnjldeei,A,A_PRSPRC-EEI,3
47025,sms,âʹzzteʹm,A,A_NALLSHEM,1
47026,sms,âʹzztem,A,A_NALLSHEM,1
47030,sms,pâššnõʹddi,A,A_,X
47032,sms,tähttõõvvi,A,A_PRSPRC-VVCC-I,X
47034,sms,čiistkani,A,A_,X
47047,sms,njaaǥtõõlli,A,A_PRSPRC-VVCC-I,X
47085,sms,kõnnjârkokka,A,A_,X
47138,sms,tuâhhrõs,A,A_SAJOS,1
47144,sms,kõskkâkksaž,A,A_MEERSAZH,1
47154,sms,kulggâd,A,A_VISKKYD,2
47192,sms,sueʹrrõõvvi,A,A_PRSPRC-VVCC-I,X
47205,sms,rååslõs,A,A-ATTR_,X
47230,sms,vaiʹǧǧes,A,A-ATTR_,X
47231,sms,väʹǯǯel,A,A_AANAR,2
47232,sms,väʹǯǯlõs,A,A-ATTR_,X
47233,sms,vaʹǯǯâd,A,A_VISKKYD,2
47237,sms,peäʹrnnkuõbǯǯ,A,A_,X
47238,sms,peäʹrnnääjjaž,A,A_KUYLAZH,3
47263,sms,jättõõvvâm,A,A_AANAR,2
47324,sms,orgaanlaž,A,A_MEERSAZH,1
47330,sms,ouddâl,A,A_AANAR,2
47331,sms,ouddlõs,A,A-ATTR_,X
47365,sms,tiânnai,A,A_PRSPRC-VWCC-AI,X
47366,sms,reuʹnnʼjeei,A,A_PRSPRC-EEI,3
47374,sms,grååtnâs,A,A-ATTR_,X
47375,sms,grååtnai,A,A_SAELTTAI,X
47383,sms,pââsttʼteʹm,A,A_NALLSHEM,1
47384,sms,pââsttʼtem,A,A_NALLSHEM,1
47385,sms,pâsttʼteʹmes,A,A-ATTR_,X
47392,sms,ǩeʹlbbjeei,A,A_PRSPRC-EEI,3
47415,sms,šiõǥǥhajjsaž,A,A_MEERSAZH,1
47443,sms,jååđõõǥǥläittai,A,A_PRSPRC-VXYY-AI,X
47451,sms,siiʹsǩab,A,A_IS_ADJ-DER/COMP_ab,X
47453,sms,ooumažärvvsaž,A,A_MEERSAZH,1
47457,sms,kâkknam,A,A_,X
47465,sms,pječâʹsttum,A,A_PSS-PRFPRC,X
47484,sms,muålli,A,A_,X
47502,sms,čuureei,A,A_PRSPRC-EEI,3
47503,sms,huuveei,A,A_PRSPRC-EEI,3
47531,sms,puutti,A,A_PRSPRC-VVCC-I,X
47537,sms,äävnjaaʹlmi,A,A_,X
47538,sms,äävreäiʹji,A,A_,X
47562,sms,luândnallšem,A,A_NALLSHEM,1
47563,sms,luândnallšeʹmes,A,A-ATTR_,X
47603,sms,njälmmas,A,A-ATTR_,X
47604,sms,njälmmai,A,A_SAELTTAI,X
47625,sms,åhssâs,A,A-ATTR_,X
47626,sms,åhssai,A,A_SAELTTAI,X
47647,sms,vuõʹmmjab,A,A_IS_ADJ-DER/COMP_kwlmmsab,X
47648,sms,kobddjab,A,A_IS_ADJ-DER/COMP_kwlmmsab,X
47659,sms,päärtʼteʹm,A,A_NALLSHEM,1
47660,sms,päärtʼtem,A,A_NALLSHEM,1
47663,sms,vuäʹljesbeällsaž,A,A_MEERSAZH,1
47686,sms,jõʹlǧǧes,A,A-ATTR_,X
47734,sms,sieʹǩǩvõs,A,A-ATTR_,X
47735,sms,sieʹǩǩev,A,A_AANAR,2
47742,sms,peʹcclatem,A,A_NALLSHEM,1
47743,sms,peʹcclateʹm,A,A_NALLSHEM,1
47768,sms,mieʹrruum,A,A_PSS-PRFPRC,X
47780,sms,leppai,A,A_,X
47850,sms,vueiʹtʼteʹm,A,A_NALLSHEM,1
47851,sms,vueiʹtʼtem,A,A_NALLSHEM,1
47861,sms,čårreei,A,A_PRSPRC-EEI,3
47868,sms,čuõmârdõõvvi,A,A_PRSPRC-VVCC-I,X
47876,sms,moksteei,A,A_PRSPRC-EEI,3
47880,sms,räirrai,A,A_SAELTTAI,X
47881,sms,räirras,A,A-ATTR_,X
47892,sms,paasluândlaž,A,A_MEERSAZH,1
47897,sms,kuäškkai,A,A_PRSPRC-VWXYY-AI,X
47898,sms,kuäšǩeei,A,A_PRSPRC-EEI,3
48032,sms,aalmilaž,A,A_MEERSAZH,1
48033,sms,juõʹǩǩka,A,A_,X
48049,sms,industriiʼi,A,A_,X
48076,sms,skorlõõvvi,A,A_PRSPRC-VVCC-I,X
48080,sms,vackkjeei,A,A_PRSPRC-EEI,3
48081,sms,aukktõõvvi,A,A_PRSPRC-VVCC-I,X
48161,sms,noʹrmal,A,A_,X
48231,sms,viõrrleei,A,A_PRSPRC-EEI,3
48272,sms,akateemlaž,A,A_MEERSAZH,1
48285,sms,kuuđneäʹttlõõzzâž,A,A_SAEQMMLOOZHZHYZH,1
48289,sms,valmšteei,A,A_PRSPRC-EEI,3
48357,sms,juõllâd,A,A_VISKKYD,2
48358,sms,juõʹlles,A,A-ATTR_,X
48375,sms,šõkkneškuättam,A,A_,X
48440,sms,neuʹrreei,A,A_PRSPRC-EEI,3
48449,sms,riikkekonoomlaž,A,A_MEERSAZH,1
48450,sms,valdiaekonoomlaž,A,A_MEERSAZH,1
48460,sms,luâđtiõđlaž,A,A_MEERSAZH,1
48462,sms,siõmeâkksaž,A,A_MEERSAZH,1
48468,sms,čõmmâd,A,A_VISKKYD,2
48469,sms,čõʹmmes,A,A-ATTR_,X
48470,sms,laʹđđes,A,A-ATTR_,X
48494,sms,timåkam timåkam,A,A_,X
48509,sms,sudd,A,A_,X
48510,sms,taalteʹm,A,A_NALLSHEM,1
48511,sms,taaltem,A,A_NALLSHEM,1
48524,sms,säähhartem,A,A_NALLSHEM,1
48525,sms,säähharteʹm,A,A_NALLSHEM,1
48535,sms,kõõlpõõlli,A,A_PRSPRC-VVCC-I,X
48570,sms,loŋŋneei,A,A_PRSPRC-EEI,3
48612,sms,jõskk,A,A-ATTR_,X
48635,sms,jåʹttlõs,A,A-ATTR_,X
48637,sms,puästnallšem,A,A_NALLSHEM,1
48689,sms,äbbnättem,A,A_,X
48709,sms,ââʹlkõʹstti,A,A_PRSPRC-VXYY-I,X
48717,sms,kâârač,A,A_AANAR,2
48718,sms,kâârčõs,A,A-ATTR_,X
48722,sms,hirmstõõvvâm,A,A_AANAR,2
48766,sms,roʹmmjõõvvi,A,A_PRSPRC-VVCC-I,X
48770,sms,seeiʹbteʹm,A,A_NALLSHEM,1
48771,sms,seeiʹbtem,A,A_NALLSHEM,1
48855,sms,roʹmmjeei,A,A_PRSPRC-EEI,3
48863,sms,õõutbeällsaž,A,A_MEERSAZH,1
48870,sms,jaʹmljõõvvi,A,A_PRSPRC-VVCC-I,X
48884,sms,jåttjõõvvi,A,A_PRSPRC-VVCC-I,X
48886,sms,jääras,A,A_KOAOAVAS,X
48901,sms,ruʹčǩǩes,A,A_,X
48921,sms,ruåššâd,A,A_VISKKYD,2
48922,sms,ruåšši,A,A_,X
48924,sms,ǩiiddõs ???,A,A_,X
48926,sms,uʹccnallšem,A,A_NALLSHEM,1
48960,sms,lääʹjjviõkksaž,A,A_MEERSAZH,1
49120,sms,viʹsǩǩes,A,A-ATTR_,X
49127,sms,škooulâkksaž,A,A_MEERSAZH,1
49134,sms,ǩeʹrjjǩiõtt,A,A_MUORR,1
49155,sms,kaaʹstjõõvvi,A,A_PRSPRC-VVCC-I,X
49156,sms,toorktõõvvi,A,A_PRSPRC-VVCC-I,X
49180,sms,ruõiddai,A,A_SAELTTAI,X
49277,sms,čiõʹljteʹmes jieʹlli,A,A_,X
49279,sms,pottsummus,A,A_IS_ADJ-DER/SUPERL_ummus,X
49352,sms,ålggneei,A,A_PRSPRC-EEI,3
49353,sms,tâvvneei,A,A_PRSPRC-EEI,3
49377,sms,pueʹrrtättõs,A,A_SAJOS,1
49383,sms,näʹlleš,A,A_,X
49384,sms,läädnas,A,A-ATTR_,X
49385,sms,nällšas,A,A-ATTR_,X
49386,sms,laačkâl,A,A_AANAR,2
49478,sms,luudskai,A,A_SAELTTAI,X
49513,sms,veiʹǧǧer,A,A_AANAR,2
49514,sms,veiʹǧǧrõs,A,A-ATTR_,X
49516,sms,heedran,A,A_AANAR,2
49518,sms,packknam,A,A_,X
49560,sms,automaattlaž,A,A_MEERSAZH,1
49562,sms,lessai,A,A_SAELTTAI,X
49563,sms,räʹsǩǩi,A,A_JIOQNNI,X
49564,sms,lessâs,A,A-ATTR_,X
49565,sms,räskâs,A,A-ATTR_,X
49601,sms,lettõõtti,A,A_PRSPRC-VVCC-I,X
49612,sms,sittsõõus,A,A_SOOUS,2
49621,sms,njeiddai,A,A_PRSPRC-VXYY-AI,X
49629,sms,roʒʒai,A,A_SAELTTAI,X
49734,sms,lääʹđesväimm,A,A_,X
49784,sms,varddsaž,A,A_MEERSAZH,1
49785,sms,råppsaž,A,A_MEERSAZH,1
49787,sms,čääppeei,A,A_PRSPRC-EEI,3
49788,sms,peiʹvvõõvvi,A,A_PRSPRC-VVCC-I,X
49822,sms,kuõppjeei,A,A_PRSPRC-EEI,3
49857,sms,rääʹppes,A,A_KAAQLLES,2
49870,sms,čiõhčči,A,A_,X
49871,sms,čiõhččlõs,A,A-ATTR_,X
49947,sms,õõuteunnsaž,A,A_MEERSAZH,1
49959,sms,hiâlpmõs,A,A_IS_ADJ-DER/SUPERL_mws,X
49965,sms,njeslõk,A,A_SAJOS,1
49966,sms,vueiʹvvkuuʹliǩ,A,A_AACCIKH,2
50049,sms,ââʹldeei,A,A_PRSPRC-EEI,3
50061,sms,njuõssad,A,A_,X
50135,sms,puõʹllʼjõʹtti,A,A_PRSPRC-VCC-I,X
50189,sms,jeättai,A,A_SAELTTAI,X
50190,sms,jieʹrrsõs,A,A-ATTR_,X
50191,sms,teâpsteeʹes,A,A_,X
50204,sms,maʹcci,A,A_,X
50207,sms,kuålkkleei,A,A_PRSPRC-EEI,3
50212,sms,ävvõõvvâm,A,A_AANAR,2
50226,sms,kraŋkki,A,A_PRSPRC-VXYY-I,X
50227,sms,kraʹŋǩǩes,A,A-ATTR_,X
50231,sms,jeällʼteei,A,A_PRSPRC-EEI,3
50233,sms,leäʹđǥhõʹtti,A,A_PRSPRC-VCC-I,X
50237,sms,påsseei,A,A_PRSPRC-EEI,3
50269,sms,okkneejas,A,A-ATTR_,X
50372,sms,tieʹddinallšeʹm,A,A_NALLSHEM,1
50373,sms,tieʹddinallšeʹmes,A,A-ATTR_,X
50374,sms,tieʹddinallšem,A,A_NALLSHEM,1
50387,sms,paarlaž,A,A_MEERSAZH,1
50423,sms,râʹtǩǩeei,A,A_PRSPRC-EEI,3
50425,sms,suttmõž,A,A_,X
50435,sms,sõõkki,A,A_PRSPRC-VVKK-I,X
50436,sms,šuâggai,A,A_,X
50437,sms,šååǥǥteei,A,A_PRSPRC-EEI,3
50477,sms,koobdeei,A,A_PRSPRC-EEI,3
50486,sms,čuõʹjjtem,A,A_NALLSHEM,1
50487,sms,čuõʹjjteʹm,A,A_NALLSHEM,1
50495,sms,snäuʹǩǩeei,A,A_PRSPRC-EEI,3
50509,sms,ooccšeei,A,A_PRSPRC-EEI,3
50517,sms,veevar,A,A_,X
50519,sms,moččummus,A,A_IS_ADJ-DER/SUPERL_ummus,X
50548,sms,suõvvi,A,A_,X
50549,sms,suõʹvves,A,A-ATTR_,X
50565,sms,alleerǥlaž,A,A_MEERSAZH,1
50574,sms,lääʹddveârlaž,A,A_MEERSAZH,1
50600,sms,ǩiõldlaž,A,A_MEERSAZH,1
50637,sms,pannaainâs,A,A_JOOSKYS,X
50638,sms,snäätntem,A,A_NALLSHEM,1
50639,sms,snäätnteʹm,A,A_NALLSHEM,1
50650,sms,šoormõs,A,A_IS_ADJ-DER/SUPERL_mws,X
50651,sms,šõõrmõs,A,A_IS_ADJ-DER/SUPERL_mws,X
50670,sms,nâʹbddem,A,A_,X
50698,sms,kâʹnfeât,A,A_,X
50728,sms,aiccâlmõs,A,A_IS_ADJ-DER/SUPERL_mws,X
50743,sms,tõn poddsaž,A,A_MEERSAZH,1
50754,sms,kueiʹtšaiggsâž,A,A_MEERSAZH,1
50769,sms,seuʹŋŋneei,A,A_PRSPRC-EEI,3
50787,sms,vuõʹlǧǧi,A,A_PRSPRC-VWXYY-I,X
50788,sms,vuäkkleei,A,A_PRSPRC-EEI,3
50800,sms,läuʹǩǩeei,A,A_PRSPRC-EEI,3
50893,sms,mannueunnsaž,A,A_MEERSAZH,1
50907,sms,vuâđđas,A,A-ATTR_,X
50908,sms,vuâđđai,A,A_SAELTTAI,X
50965,sms,puåtkknõddi,A,A_PRSPRC-VCC-I,X
51016,sms,kooumvuässʼsaž,A,A_MEERSAZH,1
51019,sms,miõđteei,A,A_PRSPRC-EEI,3
51028,sms,šeälteei,A,A_PRSPRC-EEI,3
51029,sms,ǩeunnai,A,A_PRSPRC-VXYY-AI,X
51030,sms,sedggjeei,A,A_PRSPRC-EEI,3
51032,sms,tiuddlaž,A,A_MEERSAZH,1
51033,sms,tiuddsaž,A,A_MEERSAZH,1
51035,sms,romaanlaž,A,A_MEERSAZH,1
51129,sms,looppteei,A,A_PRSPRC-EEI,3
51167,sms,vuäʹđeč,A,A_AANAR,2
51179,sms,katoliilaž,A,A_MEERSAZH,1
51202,sms,njuässai,A,A_PRSPRC-VWKK-AI,X
51213,sms,aukstõʹtti,A,A_PRSPRC-VCC-I,X
51224,sms,puärrsõmâs,A,A_,X
51225,sms,puärrsummus,A,A_IS_ADJ-DER/SUPERL_ummus,X
51251,sms,vuäđđmaž,A,A_MEERSAZH,1
51252,sms,vuäđđamaž,A,A_MEERSAZH,1
51314,sms,koossai,A,A_SAELTTAI,X
51315,sms,koosslõs,A,A-ATTR_,X
51317,sms,seuʹrrjeei,A,A_PRSPRC-EEI,3
51378,sms,võččas,A,A-ATTR_,X
51379,sms,vâččai,A,A_SAELTTAI,X
51407,sms,paartem,A,A_NALLSHEM,1
51408,sms,paarteʹm,A,A_NALLSHEM,1
51416,sms,aauntem,A,A_NALLSHEM,1
51417,sms,aaunteʹm,A,A_NALLSHEM,1
51483,sms,čiŋlmeei,A,A_PRSPRC-EEI,3
51530,sms,ǩeâškkjam,A,A_,X
51548,sms,ǩeärǥeei,A,A_PRSPRC-EEI,3
51560,sms,vuâsppååʹdest põõlli,A,A_PRSPRC-VVCC-I,X
51578,sms,särntõtti,A,A_,X
51580,sms,huäʹrtt,A,A_CHUAQRVV,1
51636,sms,udam,A,A_,X
51639,sms,späʹssbõõžžteʹm,A,A_NALLSHEM,1
51640,sms,späʹssbõõžžtem,A,A_NALLSHEM,1
51651,sms,vuâŋŋai,A,A_,X
51709,sms,älsmõʹtti,A,A_PRSPRC-VCC-I,X
51728,sms,ââʹleei,A,A_PRSPRC-EEI,3
51747,sms,čâʹmmes,A,A-ATTR_,X
51748,sms,čâmmai,A,A_SAELTTAI,X
51802,sms,pâʹsǩǩeei,A,A_PRSPRC-EEI,3
51811,sms,äävuum,A,A_PSS-PRFPRC,X
51864,sms,ääʹbbnallaš,A,A_TOBDDSALLASH,X
51873,sms,määuslaž,A,A_MEERSAZH,1
51906,sms,jiõččtååimlaž,A,A_MEERSAZH,1
51908,sms,sami pueʹrr,A,A_KUEQLL,1
51946,sms,käärtõʹstti,A,A_PRSPRC-VXYY-I,X
52013,sms,čiččâmekksaž,A,A_MEERSAZH,1
52039,sms,tuejjõõtti,A,A_PRSPRC-VVCC-I,X
52042,sms,liuggseei,A,A_PRSPRC-EEI,3
52066,sms,vâʹlljšlaajlaž,A,A_MEERSAZH,1
52118,sms,čiõlggǩiõllsaž,A,A_MEERSAZH,1
52120,sms,njiimmi,A,A_PRSPRC-VVCC-I,X
52132,sms,teʹlččteei,A,A_PRSPRC-EEI,3
52159,sms,reäŋggai,A,A_PRSPRC-VWXYY-AI,X
52163,sms,čouggi,A,A_PRSPRC-VXYY-I,X
52176,sms,rääʹssai,A,A_,X
52200,sms,muʹvddem-ne,A,A_,X
52220,sms,äärvteʹm,A,A_NALLSHEM,1
52221,sms,äärvtem,A,A_NALLSHEM,1
52227,sms,čieʹrjeei,A,A_PRSPRC-EEI,3
52231,sms,innsaž,A,A_MEERSAZH,1
52233,sms,šõddeempoddsaž,A,A_MEERSAZH,1
52237,sms,teâukkâd,A,A_VISKKYD,2
52267,sms,aktiivlaž,A,A_MEERSAZH,1
52278,sms,ǩiõrggneei,A,A_PRSPRC-EEI,3
52315,sms,ââʹjjtem,A,A_NALLSHEM,1
52316,sms,vuäʹniǩâkksaž,A,A_MEERSAZH,1
52319,sms,sõllsaž,A,A_MEERSAZH,1
52350,sms,veʹčǩsteei,A,A_PRSPRC-EEI,3
52360,sms,vaʹlljeei,A,A_PRSPRC-EEI,3
52361,sms,vaalšeei,A,A_PRSPRC-EEI,3
52400,sms,åsklvâž,A,A_,X
52416,sms,obbmiõllsaž,A,A_MEERSAZH,1
52468,sms,kuõcc,A,A_LUOSS,1
52577,sms,neelljekksaž,A,A_MEERSAZH,1
52584,sms,čuõvvpuuʹttes,A,A_PUUQTTES,2
52630,sms,beâddjõs,A,A_SAJOS,1
52644,sms,ääuktem,A,A_NALLSHEM,1
52645,sms,ääukteʹm,A,A_NALLSHEM,1
52647,sms,cuʹvkkneei,A,A_PRSPRC-EEI,3
52696,sms,miârkteʹm,A,A_NALLSHEM,1
52697,sms,miârktem,A,A_NALLSHEM,1
52715,sms,vaardteʹm,A,A_NALLSHEM,1
52716,sms,vaardtem,A,A_NALLSHEM,1
52759,sms,čeâkkjeei,A,A_PRSPRC-EEI,3
52768,sms,kuʹǩes,A,A-ATTR_,X
52777,sms,paasceäkksaž,A,A_MEERSAZH,1
52785,sms,ǩeäʹppesmiõllsaž,A,A_MEERSAZH,1
52823,sms,kueʹlǩǩteei,A,A_PRSPRC-EEI,3
52867,sms,jukkum,A,A_PSS-PRFPRC,X
52878,sms,siõrrâmâkksaž,A,A_MEERSAZH,1
52885,sms,ärddai,A,A_PRSPRC-VXYY-AI,X
52887,sms,vuâŋŋam,A,A_,X
52888,sms,vuenjas,A,A_,X
52917,sms,riâššõõtti,A,A_PRSPRC-VVCC-I,X
52954,sms,vääʹnnpoorrâmlaž,A,A_MEERSAZH,1
52970,sms,njonnaž,A,A_KUYLAZH,3
52972,sms,čõlggi,A,A_PRSPRC-VXYY-I,X
53030,sms,liuggneei,A,A_PRSPRC-EEI,3
53053,sms,pärrjõõvvi,A,A_PRSPRC-VVCC-I,X
53070,sms,peʹlstum,A,A_PSS-PRFPRC,X
53077,sms,demokraattlaž,A,A_MEERSAZH,1
53102,sms,kumccõõtti,A,A_PRSPRC-VVCC-I,X
53111,sms,gåårõʹtti,A,A_PRSPRC-VCC-I,X
53113,sms,kõõskraajjâm-,A,,
53122,sms,pecclaž,A,A_MEERSAZH,1
53127,sms,loškki,A,A_PRSPRC-VXYY-I,X
53144,sms,veiddneei,A,A_PRSPRC-EEI,3
53165,sms,kõʒʒnjuällai,A,A_SAELTTAI,X
53203,sms,poddpooddlaž,A,A_MEERSAZH,1
53226,sms,ceenkõõvvi,A,A_PRSPRC-VVCC-I,X
53227,sms,äkkseei,A,A_PRSPRC-EEI,3
53255,sms,juʹvǧǧeei,A,A_PRSPRC-EEI,3
53266,sms,jooreejas,A,A-ATTR_,X
53295,sms,poostjõõvvi,A,A_PRSPRC-VVCC-I,X
53299,sms,vapplõõvvi,A,A_PRSPRC-VVCC-I,X
53305,sms,jäävvtem,A,A_NALLSHEM,1
53310,sms,heeđâlmlaž,A,A_MEERSAZH,1
53346,sms,bohat,A,A_,X
53348,sms,nuõrab,A,A_IS_ADJ-DER/COMP_ab,X
53355,sms,iŋŋ,A,A-ATTR_,X
53356,sms,iiŋâs,A,A_OODHYS,2
53361,sms,historiaalʼlaž,A,A_MEERSAZH,1
53365,sms,hâʹpsteei,A,A_PRSPRC-EEI,3
53390,sms,ärvvai,A,A_PRSPRC-VXYY-AI,X
53391,sms,ärvvsaž,A,A-ATTR_,X
53569,sms,kooum-määnpâjjsaž,A,A_MEERSAZH,1
53584,sms,jaameei,A,A_PRSPRC-EEI,3
53595,sms,aiʹlles,A,A-ATTR_,X
53596,sms,aailsõs,A,A-ATTR_,X
53597,sms,aaili,A,A_,X
53611,sms,blouslõsvuõđlaž,A,A_MEERSAZH,1
53632,sms,pakksab,A,A_IS_ADJ-DER/COMP_kwlmmsab,X
53663,sms,njuõckâlv,A,A_AANAR,2
53675,sms,äukkai,A,A_PRSPRC-VXYY-AI,X
53676,sms,äukkas,A,A-ATTR_,X
53680,sms,häämmeei,A,A_PRSPRC-EEI,3
53684,sms,miõhttlõs,A,A_SAJOS,1
53685,sms,miõʹhtti,A,A_JIOQNNI,X
53686,sms,miõʹhttes,A,A-ATTR_,X
53703,sms,äiggsaž,A,A_MEERSAZH,1
53704,sms,ääiǥaž,A,,
53732,sms,põskkâd,A,A_VISKKYD,2
53734,sms,käʹrǯǯ,A,,
53735,sms,naaggâs,A,A_KOODDYS,2
53737,sms,viiššâl,A,A_AANAR,2
53794,sms,puuʹttes,A,A_PUUQTTES,2
54032,sms,kõõrâs,A,A_OODHYS,2
54059,sms,aarvâs,A,A_JOOSKYS,X
54082,sms,lääʹđes,A,A_KAAQMES,X
54083,sms,äʹrǧǧ,A,A_KAQLBB,1
54085,sms,iirâs,A,,
54092,sms,ääʹrmteeja,A,A_TUEJJEEJA,3
54094,sms,rääʹǩǩes,A,A_KAAQLLES,2
54103,sms,kaallâš,A,A_AANAR,2
54172,sms,jõlggâd,A,A_VISKKYD,2
54174,sms,jââʹldes,A,A_KOAQSHKHES,X
54175,sms,šeʹšnn,A,A_KHEQRJJ,1
54178,sms,älššai,A,A_SAELTTAI,X
54184,sms,poostai,A,A_PAERRAI,X
54212,sms,ääʹpptem,A,A_NALLSHEM,1
54242,sms,oouʹdab,A,A_IS_ADJ-DER/COMP_ab,X
54245,sms,ouddlõž,A,A_YNNJOZH,X
54328,sms,jååutjõž,A,A_YNNJOZH,X
54390,sms,jieʹllʼjenraajji,A,,
54457,sms,tuâlʼjõž,A,A_YNNJOZH,X
54461,sms,tuâlʼjõžäiggsaž,A,A_MEERSAZH,1
54498,sms,jeeʹresnallšem,A,A_NALLSHEM,1
54500,sms,pååđai,A,A_PAERRAI,X
54507,sms,jiijjâsnallšem,A,,
54508,sms,takai,A,A_PAERRAI,X
54627,sms,suârrai,A,,
54710,sms,häʹlbb,A,A_KAQLBB,1
54775,sms,rääʹnes,A,A_KAAQMES,X
54781,sms,häʹrvv,A,A_KAQLBB,1
54783,sms,njarbbâd,A,A_VISKKYD,2
54800,sms,hääʹsǩ,A,A_,1
54835,sms,rââʹšš,A,A_CHAAQCC,1
54836,sms,njuõrâs,A,A_TUOVYS,2
54875,sms,čuõjjâl,A,,
54902,sms,aʹlǩǩi,A,A_JIOQNNI,X
54903,sms,hiâlpp,A,A_MIYRKK,1
54930,sms,šurr,A,A_TOLL,1
54951,sms,meälǥas,A,A_,X
54984,sms,jõõskâs,A,A_JOOSKYS,X
54985,sms,lååʹjj,A,A_SAAQMM,1
55005,sms,strääšnai,A,A_ZHEEVAI,2
55021,sms,seäʹǧǧ,A,A_JEAQNNN,1
55057,sms,jõll,A,A_PAPP,1
55069,sms,täʹrǩǩ,A,A_KAQLBB,1
55089,sms,hueʹnn,A,A_KUEQLL,1
55090,sms,ǩeähn,A,,
55091,sms,neuʹrr,A,A_PEIQVV,1
55095,sms,seeʹll,A,A_SAAQMM,1
55119,sms,miõltem,A,A_NALLSHEM,1
55120,sms,šueʹtter,A,A_AANAR,2
55123,sms,praavniǩ,A,A_AACCIKH,2
55151,sms,šiõǥǥ,A,A_SHIOGHGH,X
55153,sms,pueʹrr,A,A_KUEQLL,1
55162,sms,friskk,A,A_ALGG,1
55171,sms,ilbbâd,A,A_VISKKYD,2
55199,sms,aaur,A,A_JUURD,3
55211,sms,luäǯǯ,A,A_,X
55222,sms,âʹǩǩpâjjsaž,A,A_MEERSAZH,1
55230,sms,õõmâs,A,A_VOONYS,2
55248,sms,âkksaž,A,A_MEERSAZH,1
55250,sms,âʹǩǩed,A,A_AQKHKHED,1
55270,sms,däära,A,A_RADIO,3
55331,sms,jõnn,A,,
55469,sms,smeʹllak,A,A_KOALVAK,2
55626,sms,pâssai,A,A_SAELTTAI,X
55665,sms,tuåldeeʹes,A,,
55728,sms,jeärmmai,A,A_SAELTTAI,X
55745,sms,tõõrǥâs,A,A_JOOSKYS,X
55856,sms,käinnaš,A,,
55936,sms,njeʹǩǩ-,A,,
55975,sms,njuõckâs,A,A_VUOIVYS,2
55987,sms,meeraikõskksaž,A,A_MEERSAZH,1
56075,sms,peʹčǩǩer,A,A_AANAR,2
56183,sms,mooččâd,A,A_VISKKYD,2
56256,sms,ââʹnteei,A,A_PRSPRC-EEI,3
56262,sms,viskkâd,A,A_VISKKYD,2
56428,sms,ǩiõltem,A,,
56457,sms,kuʹccer,A,A_AANAR,2
56561,sms,sõõggâs,A,A_KOODDYS,2
56682,sms,eeʹžž,A,A_,X
56685,sms,ǩeʹnnvab,A,A_IS_ADJ-DER/COMP_kwlmmsab,X
56688,sms,ǩeʹnnev,A,A_AANAR,2
56693,sms,mååžna,A,A_,X
56712,sms,šoora,A,,
56770,sms,kooumloekksaž,A,,
56779,sms,saaʹminallšem,A,,
56807,sms,säʹrǧǧmallšab,A,A_IS_ADJ-DER/COMP_kwlmmsab,X
56867,sms,õlli,A,,
56998,sms,cooltem,A,,
57089,sms,kâuʹrri,A,A_,X
57141,sms,ciʹstti,A,A_JIOQNNI,X
57183,sms,jaaʹmmi,A,,
57270,sms,kuulli,A,,
57310,sms,kuuđekksaž,A,,
57377,sms,lååiekksaž,A,,
57405,sms,kõnnjârkookka,A,A_KOOKKA,X
57512,sms,ǩeeuʹh,A,A_HAAQSKH,1
57547,sms,läʹšǩǩ,A,A_KAQLBB,1
57591,sms,siõmtem,A,A_NALLSHEM,1
